"","OTHER_PCP_RATE_PREV","CHILDREN_IN_POVERTY","PCT_EXCESSIVE_DRINKING","SEVERE_HOUSING_PROBLEMS","DRUG_POISONING_MORTALITY_RATE","OTHER_PCP_RATIO_PREV","LIMITED_TO_HEALTHYFOOD","CHLAMYDIA_CASES","PCT_UNEMPLOYED","AVG_DAILY_PM25","DRUG_POISONING_DEATHS","MAMMO_MEDICARE_ENROLLEES","NATIVE_HAWAIIAN","HIV_RATE","ANNUAL_VIOLENT_CRIMES","DENTISTS_RATIO","PCT_SINGLE_PARENT_HOUSEHOLDS","ASIAN","PCT_RURAL","SOME_COLLEGE_POPULATION","HIV_CASES","PRIMARY_CARE_PHYS_RATIO","AMERICAN_INDIAN","PCT_LBW","PRIMARY_CARE_PHYSICIANS","INJURY_DEATHS_RATE","UNEMPLOYED","CHILD_MORTALITY_RATE","MOTOR_VEHICLE_MORTALITY_RATE","TEEN_BIRTHS","AGE_65_AND_GREATER","HISPANIC","PCT_SMOKERS","PCT_SEVERE_HOUSING_PROBLEMS","PCT_FEMALE","PCT_OBESE","GRADUATION_RATE","CHLAMYDIA_RATE","PCT_DRIVE_ALONE","PCT_MAMMOGRAPHY","POP_IN_VIOLATIONS","PCT_ALC_IMPAIRED","DENTISTS_RATIO_PREV","SOME_COLLEGE","PCT_SOME_COLLEGE","CHILD_TOTAL_DEATHS","UNINSURED_CHILDREN","LONG_COMMUTE_DRIVE_ALONE","PCT_FAIR_POOR_HEALTH","PCT_NO_SOCIAL_EMO_SUPPORT","HEALTH_CARE_COSTS","INJURY_DEATHS","ACSC_RATE","State","COUNTY","STATE_SHORT","VIOLENT_CRIME_RATE","HOMICIDE_RATE","FUND_AMOUNT"
"1",-1.10379357286081,-0.131729193609661,0.158739379210914,-0.151877041497928,-0.110803354266965,-0.31806003648226,-0.0152080310479245,-0.11350630135189,-0.453685436988396,0.11610439429416,-0.206566621730173,-0.170364932156473,-0.0140981583617825,-0.916175702744938,-0.134190367855037,-0.714274908170513,-0.143375019188899,-0.129406862848939,-0.527572650786173,-0.128450469884299,1.61028187980384,-1.69324890159722,-0.216790440162752,0.534845306799086,-0.20697564486989,-0.276230717154357,-0.160121104280013,-0.364916663758634,0.18513612961182,-0.11020301095425,-0.855093060615271,-0.451903244756511,0.0944259737785945,-0.500445508591182,0.510125244907714,-0.0129587590054683,-0.203413861392138,0.368764556062739,1.23269341188082,0.71549321516302,-0.975690374131832,-0.416647234661462,-0.671118475043378,-0.147721773204631,-0.0349238610110422,-0.154048689464966,-0.152343982670685,1.02386200991466,0.967738574295456,0.916536047329952,0.491205333307498,-0.140729287680945,-0.0211776338001327,"ALABAMA","AUTAUGA","AL",0.244289172771456,0.251144258906481,0
"2",-0.732533013819154,0.17904885143315,0.413251776055365,0.0905648028532075,0.760563686985358,-0.811177603738668,0.317080124472239,0.0637212836558796,-0.340378929424238,0.242101596624408,0.436018727723898,0.654294840288934,-0.0524998051286431,-0.876380178435164,-0.00603588038320763,1.48958195357611,-0.361140024235025,-0.188259214885092,-0.518782517412988,0.203219672831959,0.18402513830566,0.304068692107002,-0.187710966364266,0.338930018394774,0.260606785020215,0.00255716261653956,0.114900068625211,-0.387470058226472,-0.210581050912702,0.287460043718201,0.22840274629603,-0.300383271141754,-0.0906285820934538,-0.120700886422711,0.507512317091646,-0.932677773727894,-0.857270664395886,-0.173822506704625,0.63989912871491,0.775871021491127,1.70913090338661,-0.0119300991946038,1.54185727921045,0.195036621326893,0.562664194627791,0.212007267337465,0.065716779789771,0.465148807406446,-0.761991621819575,0.0184581507427852,0.115431585693851,0.490274719737486,-0.733979743191976,"ALABAMA","BALDWIN","AL",-0.195418723988881,0.393322915067637,0
"3",-1.51642955565108,-0.129938702815176,-0.519960345707623,-0.174166602859772,-0.998326998314104,0.161730028956408,-0.174493420196198,-0.119114769231883,1.25319400198826,-0.0638916090347649,-0.323008262235273,-0.25364625098394,0.0712765715564789,0.134426139033083,-0.20196985232305,-1.42695797210255,2.35761161884632,-0.307189206952159,0.290936589454301,-0.205747823294252,1.74611585518462,1.43270120387067,-0.200628986504248,2.00420996983143,-0.242339021920402,-0.990096651719226,-0.203063246643136,1.69581091338824,0.411671546759578,-0.148520341728356,-0.350010628841651,-0.266471475947025,0.666412782837655,0.578669909124145,-1.63826440312807,1.59065388204902,-2.31318524769526,1.96219423833003,0.575014332520944,0.465473061694371,-0.776082094289537,0.991150629642061,-1.12664842699906,-0.232052459927289,-1.16404277251991,-0.207185844484674,-0.194755112030463,0.15660569557355,1.07049482356962,-0.328526491120438,0.863726796298895,-0.286746743943061,0.869666358587979,"ALABAMA","BARBOUR","AL",-0.484805658264726,0.617251089136963,0
"4",-0.0280325553967359,-0.200842138276795,-1.00777577299282,-0.206400737752286,0.983597425230901,-0.349157540723655,-0.365183387534393,-0.192585698459787,-0.0245596723744549,0.086105060406006,-0.210879275082214,-0.310720161788778,0.018024729716412,-1.64841335004477,-0.194185653822863,-0.0856016356646477,0.744839359752589,-0.429136951849249,0.308805669419698,-0.220114465548659,-0.291393775527065,-0.832790004144742,-0.237809922743699,2.20012525823574,-0.269843870737467,0.927626036401784,-0.225081351485375,1.63459771408811,1.17612199586338,-0.210987250721437,-0.667307432339748,-0.486295034126207,0.800997914380962,-0.941974380207194,-1.7742435803501,0.88317771687792,-0.966246798229844,0.438547073763906,0.533309641152033,0.150391811330192,-0.975690374131832,-0.283302783838097,0.055761108787135,-0.23851271846535,-0.927536829807944,-0.230802357826766,-0.204638531556784,1.6743042456705,0.12856253855648,2.01872255677784,0.863732461418652,-0.237205106996986,0.470954571106941,"ALABAMA","BIBB","AL",0.00545471832553395,1.20886017894616,0
"5",0.455053473235779,-0.104564890413326,-2.21670965800396,-0.141761009802937,0.556568741462678,-0.509087562536544,-0.356704135460763,-0.195389932399784,-0.538134145889453,-0.0398921419242416,-0.103062941281195,-0.219285427132048,-0.00757215418194179,1.37206694506704,-0.17254178482762,-0.147208816043842,-0.607882723289805,-0.393725226190992,0.994367035504616,-0.126019528893081,0.795278027519165,-0.729140079595017,-0.203730379206992,-0.248815846818163,-0.246268286037125,0.555908863373923,-0.160463000317936,-0.156021945675371,0.625421736501543,-0.0941032921415998,-0.186500381446441,-0.00739973773041181,0.0271334080069407,-0.306626048239712,0.252212305002113,-0.0365412978445052,-0.0910752101016199,-0.645507546139253,0.296481053620757,0.248006732555978,0.0259475706623887,-0.553862976181405,-0.11014177494981,-0.167241479109958,-0.751465262233584,-0.148144561129443,-0.11506222293849,2.55823856605663,1.20750315593516,-1.00208491356081,0.674541100948105,-0.0520758320932313,0.519159279058899,"ALABAMA","BLOUNT","AL",-0.435062444049772,0.369990669929504,0
"6",1.08686737642414,-0.218644732461963,-1.01838045619467,-0.212744689832195,-0.998326998314104,0.755544276613525,-0.2420164109679,-0.169030133363818,2.05057931526277,0.014106659074436,-0.323008262235273,-0.359058269919406,0.725746435935218,0.216006963868118,-0.205956880822174,-0.150009142424714,3.28047175626702,-0.409035768503904,-0.230093009823227,-0.252340858959268,0.616224150880865,-1.15196596228199,-0.170125074171085,2.68991347924652,-0.277702398970914,1.11348462291571,-0.240193156361569,0.484222297099941,3.67356107458595,-0.219359104504015,-0.487690521734035,-0.0527878475800215,2.80295174608767,0.00178690385253897,-1.8968868419828,2.72261574632277,-1.02073486514682,3.93998752076953,0.764420800346572,-1.48958584405244,0.042132025784737,0.506440478820431,0.0445134556524269,-0.265673590383438,-1.62614651968572,-0.14224043279392,-0.229534740237008,1.24901509152245,1.00199065738684,0.69201657318316,-0.316323199818491,-0.308910107839989,0.507723171385663,"ALABAMA","BULLOCK","AL",0.396634409497725,-0.588515692451902,0
"7",-0.297531937110708,-0.166976283821101,-1.07140387220393,-0.185311383540694,-0.0985037350909726,-1.30133350392447,-0.357843746960252,-0.178003681971806,1.13429727740652,0.0561057265178518,-0.275569075362825,-0.280436045851517,-0.078946727425077,-0.663474123377876,-0.173301218825555,-0.921499060355074,1.72499762625636,-0.138547102704668,0.40020424303587,-0.234415406695195,0.616224150880865,-1.44810860385263,-0.241322629593719,1.07361234991095,-0.26198534250402,-0.225542011741466,-0.206482207022366,-0.151420922250448,0.668665532150657,-0.197463486918812,0.161808995023022,-0.556352011606249,1.57486242075498,0.511172190427451,1.36993998680923,1.82647927043938,-1.0752229320638,1.08636766589881,1.35052260729224,-0.326127730458348,1.52031226029255,-1.05954616175729,-0.863734534975254,-0.246883268506603,-0.760471174819082,-0.283939512846474,-0.212270032710018,0.206639713708614,0.471083369470347,1.71255963748676,1.19345919293675,-0.285443016655006,1.79406676766436,"ALABAMA","BUTLER","AL",0.980381971475536,1.6617639278753,0
"8",-0.458560613321547,0.152907685833664,-0.922938307378004,-0.000650940566031702,0.338824800497138,-1.12363347968792,0.458211674278892,0.185985883439721,-0.049074890128785,0.0981047939612677,0.0694431928004345,0.352618454606222,-0.0168460755735752,-0.892298388159073,0.143003042103016,1.3579666136751,0.694195009423486,-0.184631337164753,-0.79118882771095,0.0344554270812586,-0.45809910894893,0.508078067411222,-0.217761026508146,0.387908840495852,0.0209216739000775,0.0954864558735049,-0.00134458426859308,0.62511536369335,0.066402972536163,0.179269933297194,-0.366472627893693,-0.381758759799278,0.548650792737259,0.0808997058117139,0.832454887483808,0.623769789648519,-0.342648660539345,1.17518177933666,0.80429426213286,-0.676680742497867,-0.975690374131832,-0.765923666927299,1.43641053107256,-0.0264008964656524,-0.368432477811396,0.158870112317757,-0.058138730729937,-0.260344455551985,0.950612532749762,0.651194850611016,1.13972007534093,0.216491989246018,0.538291659861186,"ALABAMA","CALHOUN","AL",1.47309367780813,2.06774727335984,0
"9",0.463999510803048,-0.136384469675323,-1.01838045619467,-0.150333918019031,0.13019013279347,-0.671979251420042,-0.182959164790772,-0.106215293107899,0.566464362150485,0.146103728182314,-0.223817235138336,-0.165705837396895,-0.0642657894581212,-0.168019845721196,-0.130772914855788,-0.463645697082429,1.94441688678211,-0.264720415528332,-0.300758548398281,-0.197688487395438,1.7769872132257,-1.71134650747098,-0.256218742538731,1.71033703722496,-0.238409757803678,0.0574699268138371,-0.179540799234037,-0.203069478934182,0.502978754040284,-0.132098628539453,0.192704797759987,-0.512966768984486,0.498181368408519,0.640410043277224,1.02306871950555,1.14258564410732,-0.204776063065062,1.55991854805272,0.795483421613747,0.621746237447948,-0.975690374131832,-0.447832630490367,-0.395550973243029,-0.218697785691349,-0.683370111454989,-0.242610614497813,-0.194630005454181,0.298368746956232,3.65652709696931,2.73310270179036,-0.0032169387441249,-0.20721937937173,0.444894288310062,"ALABAMA","CHAMBERS","AL",1.58284340057391,1.33969388393925,0
"10",-1.04899909276129,-0.184983505525639,-0.223029216055763,-0.191140961127638,0.543099279748451,-0.399505880924009,-0.398137698622039,-0.212776182827761,-0.217573301156923,0.122104261071791,-0.223817235138336,-0.236174645635521,-0.091459024996561,-1.49719035766763,-0.177667964326493,0.0698164784737733,-0.560095183123584,-0.396146066198476,0.860573236896208,-0.223158616880004,0.0173198048837955,-1.07134935429887,-0.215217994559489,0.338930018394774,-0.26198534250402,0.201087925483693,-0.216875846575224,0.237153331742835,0.372416966536091,-0.20583534070139,0.597992942465341,-0.536813623622646,0.548650792737259,-0.810115844553176,0.196638393051181,0.19928409054586,-1.0752229320638,-0.296594957633417,0.304482847837332,-0.135243269249682,-0.975690374131832,-0.110463349613675,0.116217244386191,-0.231218878180442,-0.142272042035568,-0.266227127839905,-0.204513424980501,0.990505997824619,1.20750315593516,0.773660018327448,0.776255199942129,-0.246331198013368,0.833118993449307,"ALABAMA","CHEROKEE","AL",0.406077085428374,-0.588515692451902,0
